"GeneID" "MGI" "HumanEntrez" "MouseEntrez" "RatEntrez" "HumanName" "MouseName" "RatName" "Localisation" "Npmid"
"5221" 5221 "MGI:1918952" 988 71702 85434 "CDC5L" "Cdc5l " "Cdc5l" "Postsynaptic" 1
"5222" 5222 "MGI:1859854" 283248 104383 305811 "RCOR2" "Rcor2 " "Rcor2" "Postsynaptic" 1
"5223" 5223 "MGI:2444023" 81550 219249 306066 "TDRD3" "Tdrd3" "Tdrd3" "Postsynaptic" 1
"5224" 5224 "MGI:1913208" 10498 59035 363026 "CARM1" "Carm1" "Carm1" "Postsynaptic" 1
"5225" 5225 "MGI:106340" 23186 217864 102554884 "RCOR1" "Rcor1" "Rcor1" "Postsynaptic" 1
"5226" 5226 "MGI:2447775" 200933 268882 288042 "FBXO45" "Fbxo45 " "Fbxo45" "Postsynaptic" 1
"5227" 5227 "MGI:2441730" 79718 81004 365755 "TBL1XR1" "Tbl1xr1" "Tbl1xr1" "Postsynaptic" 1
"5228" 5228 "MGI:2145579" 54793 105440 364410 "KCTD9" "Kctd9" "Kctd9" "Postsynaptic" 1
"5229" 5229 "MGI:2442144" 6877 226182 294018 "TAF5" "Taf5" "Taf5" "Postsynaptic" 1
"5230" 5230 "MGI:1929913" 64919 58208 314423 "BCL11B" "Bcl11b" "Bcl11b" "Postsynaptic" 1
"5231" 5231 "MGI:1338758" 23394 11538 64622 "ADNP" "Adnp" "Adnp" "Postsynaptic" 1
"5232" 5232 "MGI:2679336" 23314 212712 501145 "SATB2" "Satb2 " "Satb2" "Postsynaptic" 1
"5233" 5233 "MGI:1346865" 1432 26416 81649 "MAPK14" "Mapk14 " "Mapk14" "Postsynaptic" 1
"5234" 5234 "MGI:3643810" 65982 232875 499083 "ZSCAN18" "Zscan18" "Zscan18" "Postsynaptic" 1
"5235" 5235 "MGI:1927339" 64398 56217 314259 "MPP5" "Mpp5" "Mpp5" "Postsynaptic" 1
"5236" 5236 "MGI:2152346" 6874 228980 682097 "TAF4" "Taf4a " "Taf4" "Postsynaptic" 1
"5237" 5237 "MGI:2139207" 9919 227648 100360302 "SEC16A" "Sec16a" "Sec16a" "Postsynaptic" 1
"5238" 5238 "MGI:96949" 4192 17242 81517 "MDK" "Mdk " "Mdk" "Postsynaptic" 1
"5239" 5239 "MGI:1343463" 9184 12237 361662 "BUB3" "Bub3" "Bub3" "Postsynaptic" 1
"5240" 5240 "MGI:106613" 1856 13543 303251 "DVL2" "Dvl2 " "Dvl2" "Postsynaptic" 1
"5241" 5241 "MGI:1196293" 27229 51885 362203 "TUBGCP4" "Tubgcp4" "Tubgcp4" "Postsynaptic" 1
"5242" 5242 "MGI:1921451" 79598 74201 304007 "CEP97" "Cep97" "Cep97" "Postsynaptic" 1
"5243" 5243 "MGI:2142364" 8479 233876 361650 "HIRIP3" "Hirip3" "Hirip3" "Postsynaptic" 1
"5244" 5244 "MGI:108399" 6942 21411 366964 "TCF20" "Tcf20" "Tcf20" "Postsynaptic" 1
"5245" 5245 "MGI:1349423" 29127 26934 315298 "RACGAP1" "Racgap1" "Racgap1" "Postsynaptic" 1
"5246" 5246 "MGI:1098265" 23303 16554 305967 "KIF13B" "Kif13b " "Kif13b" "Postsynaptic" 1
"5247" 5247 "MGI:2450915" 11196 207352 309010 "SEC23IP" "Sec23ip" "Sec23ip" "Postsynaptic" 1
"5248" 5248 "MGI:107277" 79443 17281 301085 "FYCO1" "Fyco1 " "Fyco1" "Postsynaptic" 1
"5249" 5249 "MGI:2147887" 100131755 100503043 100359678 "ARMCX4" "Armcx4" "Armcx4" "Postsynaptic" 1
"5250" 5250 "MGI:1344313" 6935 21417 25705 "ZEB1" "Zeb1" "Zeb1" "Postsynaptic" 1
"5251" 5251 "MGI:1920144" 152206 100502861 686091 "CCDC13" "Ccdc13 " "Ccdc13" "Postsynaptic" 1
"5252" 5252 "MGI:1917564" 79874 70314 80754 "RABEP2" "Rabep2" "Rabep2" "Postsynaptic" 1
"5253" 5253 "MGI:1919570" 26128 72320 606294 "KIF1BP" "Kif1bp" "Kifbp" "Postsynaptic" 1
"5254" 5254 "MGI:1196453" 55975 52323 362303 "KLHL7" "Klhl7" "Klhl7" "Postsynaptic" 1
"5255" 5255 "MGI:1349410" 11078 110253 362956 "TRIOBP" "Triobp" "Triobp" "Postsynaptic" 1
"5256" 5256 "MGI:2443957" 9658 329003 291406 "ZNF516" "Zfp516" "Zfp516" "Postsynaptic" 1
"5257" 5257 "MGI:1924393" 9321 109181 314393 "TRIP11" "Trip11 " "Trip11" "Postsynaptic" 1
"5258" 5258 "MGI:1917433" 9666 224170 303963 "DZIP3" "Dzip3" "Dzip3" "Postsynaptic" 1
"5259" 5259 "MGI:2444981" 90102 208177 685611 "PHLDB2" "Phldb2" "Phldb2" "Postsynaptic" 1
"5260" 5260 "MGI:1931870" 9278 81630 309630 "ZBTB22" "Zbtb22" "Zbtb22" "Postsynaptic" 1
"5261" 5261 "MGI:1341857" 8379 17120 680006 "MAD1L1" "Mad1l1" "Mad1l1" "Postsynaptic" 1
"5262" 5262 "MGI:103291" 10743 19377 303188 "RAI1" "Rai1" "Rai1" "Postsynaptic" 1
"5263" 5263 "MGI:1929459" 27342 56715 360797 "RABGEF1" "Rabgef1 " "Rabgef1" "Postsynaptic" 1
"5264" 5264 "MGI:1921584" 57610 74334 361396 "RANBP10" "Ranbp10 " "Ranbp10" "Postsynaptic" 1
"5265" 5265 "MGI:99260" 5584 18759 84006 "PRKCI" "Prkci " "Prkci" "Postsynaptic" 1
"5266" 5266 "MGI:1914485" 84124 67235 252860 "ZNF394" "Zkscan14 " "Zfp394" "Postsynaptic" 1
"5267" 5267 "MGI:3036234" 9759 208727 363287 "HDAC4" "Hdac4 " "Hdac4" "Postsynaptic" 1
"5268" 5268 "MGI:104603" 23616 20401 300067 "SH3BP1" "Sh3bp1" "Sh3bp1" "Postsynaptic" 1
"5269" 5269 "MGI:1918970" 26031 71720 362360 "OSBPL3" "Osbpl3" "Osbpl3" "Postsynaptic" 1
"5270" 5270 "MGI:2442524" 55127 217995 361262 "HEATR1 " "Heatr1" "Heatr1" "Postsynaptic" 1
"5271" 5271 "MGI:1889508" 23216 57915 360937 "TBC1D1 " "Tbc1d1" "Tbc1d1" "Postsynaptic" 1
"5272" 5272 "MGI:1917900" 55596 70650 288661 "ZCCHC8 " "Zcchc8" "Zcchc8" "Postsynaptic" 1
"5273" 5273 "MGI:2443514" 11169 218973 305827 "WDHD1 " "Wdhd1" "Wdhd1" "Postsynaptic" 1
"5274" 5274 "MGI:1350925" 10483 27054 362226 "SEC23B " "Sec23b" "Sec23b" "Postsynaptic" 1
"5275" 5275 "MGI:1203727" 57556 20358 361324 "SEMA6A " "Sema6a" "Sema6a" "Postsynaptic" 1
"5276" 5276 "MGI:88279" 867 12402 500985 "CBL " "Cbl" "Cbl" "Postsynaptic" 1
"5277" 5277 "MGI:2685973" 131405 636931 301042 "TRIM71" "Trim71" "Trim71" "Postsynaptic" 1
"5278" 5278 "MGI:1928396" 11235 56426 494345 "PDCD10 " "Pdcd10" "Pdcd10" "Postsynaptic" 1
"5279" 5279 "MGI:1917689" 8148 70439 287571 "TAF15 " "Taf15" "Taf15" "Postsynaptic" 1
"5280" 5280 "MGI:1919448" 23517 72198 365668 "SKIV2L2 " "Skiv2l2" "Mtrex" "Postsynaptic" 1
"5281" 5281 "MGI:1338041" 10342 21787 360709 "TFG " "Tfg" "Tfg" "Postsynaptic" 1
"5282" 5282 "MGI:1338037" 10180 19654 315997 "RBM6 " "Rbm6" "Rbm6" "Postsynaptic" 1
"5283" 5283 "MGI:1919890" 92312 72640 310631 "MEX3A " "Mex3a" "Mex3a" "Postsynaptic" 1
"5284" 5284 "MGI:1916176" 55833 68926 313169 "UBAP2" "Ubap2" "Ubap2" "Postsynaptic" 1
"5285" 5285 "MGI:1333803" 8940 21976 287930 "TOP3B" "Top3b" "Top3b" "Postsynaptic" 1
"5286" 5286 "MGI:1349717" 9611 20185 54299 "NCOR1" "Ncor1" "Ncor1" "Postsynaptic" 1
"5287" 5287 "MGI:2442293" 57646 235323 315639 "USP28" "Usp28" "Usp28" "Postsynaptic" 1
"5288" 5288 "MGI:106190" 53335 14025 305589 "BCL11A" "Bcl11a" "Bcl11a" "Postsynaptic" 1
"5289" 5289 "MGI:1924203" 56946 233545 361607 "EMSY" "Emsy " "Emsy" "Postsynaptic" 1
"5290" 5290 "MGI:1336172" 6907 21372 302711 "TBL1X" "Tbl1x " "Tbl1x" "Postsynaptic" 1
"5291" 5291 "MGI:1924828" 607 77578 310704 "BCL9" "Bcl9" "Bcl9" "Postsynaptic" 1
"5292" 5292 "MGI:2136171" 27125 93736 303132 "AFF4" "Aff4 " "Aff4" "Postsynaptic" 1
"5293" 5293 "MGI:2144842" 79872 104836 314028 "CBLL1" "Cbll1 " "Cbll1" "Postsynaptic" 1
"5294" 5294 "MGI:894762" 8861 16825 309447 "LDB1" "Ldb1" "Ldb1" "Postsynaptic" 1
"5295" 5295 "MGI:1928488" 10270 56399 116633 "AKAP8" "Akap8" "Akap8" "Postsynaptic" 1
"5296" 5296 "MGI:2684414" 55728 333789 305342 "N4BP2" "N4bp2" "N4bp2" "Postsynaptic" 1
"5297" 5297 "MGI:1343091" 8841 15183 84578 "HDAC3" "Hdac3 " "Hdac3" "Postsynaptic" 1
"5298" 5298 "MGI:1276535" 8202 17979 84584 "NCOA3" "Ncoa3 " "Ncoa3" "Postsynaptic" 1
"5299" 5299 "MGI:1196252" 152185 212514 288111 "SPICE1" "Spice1 " "Spice1" "Postsynaptic" 1
"5300" 5300 "MGI:2679721" 85458 330938 363062 "DIXDC1" "Dixdc1" "Dixdc1" "Postsynaptic" 1
"5301" 5301 "MGI:2179723" 22794 192160 259170 "CASC3" "Casc3 " "Casc3" "Postsynaptic" 1
"5302" 5302 "MGI:107158" 23309 20467 683381 "SIN3B" "Sin3b" "Sin3b" "Postsynaptic" 1
"5303" 5303 "MGI:106016" 6434 20462 117259 "TRA2B" "Tra2b" "Tra2b" "Postsynaptic" 2
"5304" 5304 "MGI:1930187" 9500 94275 84469 "MAGED1" "Maged1" "Maged1" "Postsynaptic" 1
"5305" 5305 "MGI:1096551" 10933 21761 300891 "MORF4L1" "Morf4l1" "Morf4l1" "Postsynaptic" 1
"5306" 5306 "MGI:1913644" 51070 66394 292894 "NOSIP" "Nosip" "Nosip" "Postsynaptic" 1
"5307" 5307 "MGI:2147870" 57631 210297 680591 "LRCH2" "Lrch2" "Lrch2" "Postsynaptic" 1
"5308" 5308 "MGI:2442326" 22890 268564 314246 "ZBTB1" "Zbtb1 " "Zbtb1" "Postsynaptic" 1
"5309" 5309 "MGI:108515" 11335 12417 297093 "CBX3" "Cbx3" "Cbx3" "Postsynaptic" 2
"5310" 5310 "MGI:1333812" 53615 17192 362834 "MBD3" "Mbd3 " "Mbd3" "Postsynaptic" 1
"5311" 5311 "MGI:1923998" 55193 66923 306254 "PBRM1" "Pbrm1" "Pbrm1" "Postsynaptic" 1
"5312" 5312 "MGI:2144117" 23293 103677 287522 "SMG6" "Smg6" "Smg6" "Postsynaptic" 1
"5313" 5313 "MGI:1099444" 9753 22758 266716 "ZSCAN12" "Zscan12" "Zscan12" "Postsynaptic" 1
"5314" 5314 "MGI:2178563" 22978 76952 100363253 "NT5C2" "Nt5c2 " "Nt5c2" "Postsynaptic" 2
"5315" 5315 "MGI:104552" 7145 21961 301509 "TNS1" "Tns1" "Tns1" "Postsynaptic" 1
"5316" 5316 "MGI:1858500" 1730 54004 317189 "DIAPH2" "Diaph2" "Diaph2" "Postsynaptic" 1
"5317" 5317 "MGI:96930" 4163 328949 307449 "MCC" "Mcc " "Mcc" "Postsynaptic" 1
"5318" 5318 "MGI:1922647" 83478 231532 305156 "ARHGAP24" "Arhgap24 " "Arhgap24" "Postsynaptic" 1
"5319" 5319 "MGI:1915769" 2009 68519 362783 "EML1" "Eml1" "Eml1" "Postsynaptic" 1
"5320" 5320 "MGI:1921820" 7586 74570 498160 "ZKSCAN1" "Zkscan1" "Zkscan1" "Postsynaptic" 1
"5321" 5321 "MGI:2182066" 54468 252875 362324 "MIOS" "Mios" "Mios" "Postsynaptic" 1
"5322" 5322 "MGI:1891456" 8767 192656 362491 "RIPK2" "Ripk2" "Ripk2" "Postsynaptic" 1
"5323" 5323 "MGI:102810" 55885 109593 497798 "LMO3" "Lmo3" "Lmo3" "Postsynaptic" 1
"5324" 5324 "MGI:894670" 9079 16826 289664 "LDB2" "Ldb2" "Ldb2" "Postsynaptic" 1
"5325" 5325 "MGI:1913482" 10534 56390 689397 "SSSCA1" "Sssca1" "Znrd2" "Postsynaptic" 1
"5326" 5326 "MGI:2141920" 126374 101543 361552 "WTIP" "Wtip " "Wtip" "Postsynaptic" 1
"5327" 5327 "MGI:99879" 5587 18760 85421 "PRKD1" "Prkd1" "Prkd1" "Postsynaptic" 1
"5328" 5328 "MGI:1914595" 26091 67345 309758 "HERC4" "Herc4" "Herc4" "Postsynaptic" 1
"5329" 5329 "MGI:2387995" 91754 217718 299204 "NEK9" "Nek9 " "Nek9" "Postsynaptic" 1
"5330" 5330 "MGI:1914750" 55749 67500 361849 "CCAR1" "Ccar1" "Ccar1" "Postsynaptic" 1
"5331" 5331 "MGI:1922523" 27043 75273 360552 "PELP1" "Pelp1 " "Pelp1" "Postsynaptic" 1
"5332" 5332 "MGI:2158736" 26168 80886 303245 "SENP3" "Senp3 " "Senp3" "Postsynaptic" 1
"5333" 5333 "MGI:1344413" 54881 269536 298065 "TEX10" "Tex10 " "Tex10" "Postsynaptic" 1
"5334" 5334 "MGI:1915525" 6117 68275 287524 "RPA1" "Rpa1 " "Rpa1" "Postsynaptic" 1
"5335" 5335 "MGI:1921285" 79707 74035 313744 "NOL9" "Nol9" "Nol9" "Postsynaptic" 1
"5336" 5336 "MGI:2158400" 57418 216156 314617 "WDR18" "Wdr18 " "Wdr18" "Postsynaptic" 1
"5337" 5337 "MGI:1926159" 23195 100019 362498 "MDN1" "Mdn1 " "Mdn1" "Postsynaptic" 1
"5338" 5338 "MGI:1919950" 114991 72701 313253 "ZNF618" "Zfp618" "Zfp618" "Postsynaptic" 1
"5339" 5339 "MGI:2686240" 54434 231637 304580 "SSH1" "Ssh1 " "Ssh1" "Postsynaptic" 1
"5340" 5340 "MGI:2679255" 85464 237860 303342 "SSH2" "Ssh2 " "Ssh2" "Postsynaptic" 1
"5341" 5341 "MGI:103296" 4775 18021 361400 "NFATC3" "Nfatc3" "Nfatc3" "Postsynaptic" 1
"5342" 5342 "MGI:2178076" 23659 192654 361401 "PLA2G15" "Pla2g15" "Pla2g15" "Postsynaptic" 1
"5343" 5343 "MGI:1914296" 51256 67046 361227 "TBC1D7" "Tbc1d7 " "Tbc1d7" "Postsynaptic" 1
"5344" 5344 "MGI:2138986" 79832 99003 311266 "QSER1" "Qser1 " "Qser1" "Postsynaptic" 1
"5345" 5345 "MGI:1914665" 9747 77574 362353 "TCAF1" "Tcaf1" "Tcaf1" "Postsynaptic" 1
"5346" 5346 "MGI:1347464" 2290 15228 24370 "FOXG1" "Foxg1 " "Foxg1" "Postsynaptic" 1
"5347" 5347 "MGI:1330299" 1859 13548 25255 "DYRK1A" "Dyrk1a " "Dyrk1a" "Postsynaptic" 1
"5348" 5348 "MGI:2177957" 91304 216157 299608 "TMEM259" "Tmem259" "Tmem259" "Postsynaptic" 1
"5349" 5349 "MGI:3036268" 9856 210108 361244 "KIAA0319" "D130043K22Rik" "RGD1307443" "Postsynaptic" 1
"5350" 5350 "MGI:101845" 4172 17215 316273 "MCM3" "Mcm3 " "Mcm3" "Postsynaptic" 1
"5351" 5351 "MGI:1341163" 10460 21335 360962 "TACC3" "Tacc3 " "Tacc3" "Postsynaptic" 1
"5352" 5352 "MGI:3045323" 440730 330863 307938 "TRIM67" "Trim67" "Trim67" "Postsynaptic" 1
"5353" 5353 "MGI:2442086" 55809 224829 316219 "TRERF1" "Trerf1 " "Trerf1" "Postsynaptic" 1
"5354" 5354 "MGI:1891832" 23598 56218 305471 "PATZ1" "Patz1 " "Patz1" "Postsynaptic" 1
"5355" 5355 "MGI:3605040" 441381 378937 362945 "LRRC24" "Lrrc24" "Lrrc24" "Postsynaptic" 1
"5356" 5356 "MGI:3648074" 339453 381582 100362471 "TMEM240" "Tmem240" "Tmem240" "Postsynaptic" 1
"5357" 5357 "MGI:1339957" 5027 18439 29665 "P2RX7" "P2rx7" "P2rx7" "Postsynaptic" 1
"5358" 5358 "MGI:1270849" 6198 72508 83840 "RPS6KB1" "Rps6kb1" "Rps6kb1" "Postsynaptic" 1
"5359" 5359 "MGI:1916625" 114781 224671 294318 "BTBD9" "Btbd9" "Btbd9" "Postsynaptic" 1
"5360" 5360 "MGI:1921738" 131578 74488 246296 "LRRC15" "Lrrc15" "Lrrc15" "Postsynaptic" 1
"5361" 5361 "MGI:109536" 3700 16427 54404 "ITIH4" "Itih4" "Itih4" "Postsynaptic" 1
"5362" 5362 "MGI:2442163" 22870 243819 361502 "PPP6R1" "Ppp6r1" "Ppp6r1" "Postsynaptic" 1
"5363" 5363 "MGI:96618" 3697 16424 306251 "ITIH1" "Itih1" "Itih1" "Postsynaptic" 1
"5364" 5364 "MGI:1339656" 5063 18481 29433 "PAK3" "Pak3" "Pak3" "Postsynaptic" 1
"5365" 5365 "MGI:107891" 4839 110109 314969 "NOP2" "Nop2" "Nop2" "Postsynaptic" 1
"5366" 5366 "MGI:1919822" 65244 72572 300221 "SPATS2" "Spats2" "Spats2" "Postsynaptic" 1
"5367" 5367 "MGI:1918272" 85439 108800 314349 "STON2" "Ston2" "Ston2" "Postsynaptic" 1
"5368" 5368 "MGI:1915326" 23234 108671 364240 "DNAJC9" "Dnajc9" "Dnajc9" "Postsynaptic" 1
"5369" 5369 "MGI:1927240" 49854 114565 304056 "ZBTB21" "Zbtb21" "Zbtb21" "Postsynaptic" 1
"5370" 5370 "MGI:2445054" 29843 223870 300193 "SENP1" "Senp1" "Senp1" "Postsynaptic" 1
"5371" 5371 "MGI:109447" 10664 13018 83726 "CTCF" "Ctcf " "Ctcf" "Postsynaptic" 1
"5372" 5372 "MGI:894289" 253738 13593 361668 "EBF3" "Ebf3" "Ebf3" "Postsynaptic" 1
"5373" 5373 "MGI:1914080" 112939 66830 171454 "NACC1" "Nacc1" "Nacc1" "Postsynaptic" 1
"5374" 5374 "MGI:2385621" 9972 218210 25281 "NUP153" "Nup153" "Nup153" "Postsynaptic" 1
"5375" 5375 "MGI:104838" 221178 219140 305938 "SPATA13" "Spata13" "Spata13" "Postsynaptic" 1
"5376" 5376 "MGI:1858732" 9817 50868 117519 "KEAP1" "Keap1" "Keap1" "Postsynaptic" 1
"5377" 5377 "MGI:1344352" 11083 23856 362286 "DIDO1" "Dido1" "Dido1" "Postsynaptic" 1
"5378" 5378 "MGI:105121" 1388 12915 406169 "ATF6B" "Atf6b" "Atf6b" "Postsynaptic" 1
"5379" 5379 "MGI:3644565" NA 667618 NA NA "Gm8730" NA "Postsynaptic" 1
"5380" 5380 "MGI:106657" 6737 20821 308901 "TRIM21" "Trim21" "Trim21" "Postsynaptic" 1
"5381" 5381 "MGI:1350923" 152503 27059 295171 "SH3D19" "Sh3d19" "Sh3d19" "Postsynaptic" 1
"5382" 5382 "MGI:1298211" 57657 15168 114245 "HCN3" "Hcn3 " "Hcn3" "Postsynaptic" 1
"5383" 5383 "MGI:2446634" 192669 214150 313593 "AGO3" "Ago3" "Ago3" "Postsynaptic" 2
"5384" 5384 "MGI:87876" 43 11423 83817 "ACHE" "Ache" "Ache" "Postsynaptic" 1
"5385" 5385 "MGI:1913454" 97 66204 299203 "ACYP1" "Acyp1" "Acyp1" "Postsynaptic" 1
"5386" 5386 "MGI:87930" 132 11534 25368 "ADK" "Adk" "Adk" "Postsynaptic" 1
"5387" 5387 "MGI:103202" 158 11564 315150 "ADSL" "Adsl" "Adsl" "Postsynaptic" 1
"5388" 5388 "MGI:1914939" 221 67689 309147 "ALDH3B1" "Aldh3b1" "Aldh3b1" "Postsynaptic" 1
"5389" 5389 "MGI:1860297" 320 319924 83589 "APBA1" "Apba1" "Apba1" "Postsynaptic" 1
"5390" 5390 "MGI:88061" 353 11821 292072 "APRT" "Aprt" "Aprt" "Postsynaptic" 1
"5391" 5391 "MGI:87914" 443 11484 79251 "ASPA" "Aspa" "Aspa" "Postsynaptic" 1
"5392" 5392 "MGI:104861" 586 12035 29592 "BCAT1" "Bcat1" "Bcat1" "Postsynaptic" 1
"5393" 5393 "MGI:88395" 1114 12653 24259 "CHGB" "Chgb" "Chgb" "Postsynaptic" 1
"5394" 5394 "MGI:88413" 1158 12715 24265 "CKM" "Ckm" "Ckm" "Postsynaptic" 1
"5395" 5395 "MGI:109514" 1476 13014 25308 "CSTB" "Cstb" "Cstb" "Postsynaptic" 1
"5396" 5396 "MGI:88561" 1508 13030 64529 "CTSB" "Ctsb" "Ctsb" "Postsynaptic" 1
"5397" 5397 "MGI:94876" 1644 13195 24311 "DDC" "Ddc" "Ddc" "Postsynaptic" 1
"5398" 5398 "MGI:2384802" 1967 209354 64514 "EIF2B1" "Eif2b1" "Eif2b1" "Postsynaptic" 1
"5399" 5399 "MGI:1913472" 1992 66222 291091 "SERPINB1" "Serpinb1a" "Serpinb1a" "Postsynaptic" 1
"5400" 5400 "MGI:1891189" 2029 56205 60334 "ENSA" "Ensa" "Ensa" "Postsynaptic" 1
"5401" 5401 "MGI:1921435" 2632 74185 288333 "GBE1" "Gbe1" "Gbe1" "Postsynaptic" 1
"5402" 5402 "MGI:1329027" 2712 14626 289481 "GK2" "GK2" "Gk2" "Postsynaptic" 1
"5403" 5403 "MGI:104990" 2729 14629 25283 "GCLC" "Gclc" "Gclc" "Postsynaptic" 1
"5404" 5404 "MGI:95742" 2739 109801 294320 "GLO1" "Glo1" "Glo1" "Postsynaptic" 1
"5405" 5405 "MGI:1913605" 2766 66355 117533 "GMPR" "Gmpr" "Gmpr" "Postsynaptic" 1
"5406" 5406 "MGI:1316728" 2935 14852 24420 "GSPT1" "Gspt1" "Gspt1" "Postsynaptic" 1
"5407" 5407 "MGI:1341859" 2954 14874 681913 "GSTZ1" "Gstz1" "Gstz1" "Postsynaptic" 1
"5408" 5408 "MGI:1858216" 3093 53323 289623 "UBE2K" "Ube2k" "Ube2k" "Postsynaptic" 1
"5409" 5409 "MGI:2670962" 3101 212032 25060 "HK3" "Hk3" "Hk3" "Postsynaptic" 1
"5410" 5410 "MGI:96112" 3145 15288 25709 "HMBS" "Hmbs" "Hmbs" "Postsynaptic" 1
"5411" 5411 "MGI:2153181" 3176 140483 81676 "HNMT" "Hnmt" "Hnmt" "Postsynaptic" 1
"5412" 5412 "MGI:104848" 3628 16329 316376 "INPP1" "Inpp1" "Inpp1" "Postsynaptic" 1
"5413" 5413 "MGI:104651" 3732 12521 83628 "CD82" "Cd82" "Cd82" "Postsynaptic" 1
"5414" 5414 "MGI:96968" 4232 17294 58827 "MEST" "Mest" "Mest" "Postsynaptic" 1
"5415" 5415 "MGI:97301" 4738 18002 25490 "NEDD8" "Nedd8" "Nedd8" "Postsynaptic" 1
"5416" 5416 "MGI:893586" 4809 20826 300092 "SNU13" "Snu13" "Snu13" "Postsynaptic" 1
"5417" 5417 "MGI:97365" 4860 18950 290029 "PNP" "Pnp" "Pnp" "Postsynaptic" 1
"5418" 5418 "MGI:1201386" 4898 230598 25499 "NRDC" "Nrd1" "Nrdc" "Postsynaptic" 1
"5419" 5419 "MGI:104629" 5179 18619 29237 "PENK" "Penk" "Penk" "Postsynaptic" 1
"5420" 5420 "MGI:2684864" 5198 237823 287420 "PFAS" "Pfas" "Pfas" "Postsynaptic" 1
"5421" 5421 "MGI:1276111" 5202 18637 685607 "PFDN2" "Pfdn2" "Pfdn2" "Postsynaptic" 1
"5422" 5422 "MGI:104778" 5331 18797 29322 "PLCB3" "Plcb3" "Plcb3" "Postsynaptic" 1
"5423" 5423 "MGI:104809" 5357 102502 315926 "PLS1" "Pls1" "Pls1" "Postsynaptic" 1
"5424" 5424 "MGI:99878" 5494 19042 24666 "PPM1A" "Ppm1a" "Ppm1a" "Postsynaptic" 1
"5425" 5425 "MGI:104747" 5569 18767 114906 "PKIA" "Pkia" "Pkia" "Postsynaptic" 1
"5426" 5426 "MGI:97600" 5583 18755 81749 "PRKCH" "Prkch" "Prkch" "Postsynaptic" 1
"5427" 5427 "MGI:1915013" 5635 67763 64390 "PRPSAP1" "Prpsap1" "Prpsap1" "Postsynaptic" 1
"5428" 5428 "MGI:1096367" 5720 19186 29630 "PSME1" "Psme1" "Psme1" "Postsynaptic" 1
"5429" 5429 "MGI:1861441" 5873 11891 50645 "RAB27A" "Rab27a" "Rab27a" "Postsynaptic" 1
"5430" 5430 "MGI:105128" 5887 19359 298012 "RAD23B" "Rad23b" "Rad23b" "Postsynaptic" 1
"5431" 5431 "MGI:2384902" 6051 215615 81761 "RNPEP" "Rnpep" "Rnpep" "Postsynaptic" 1
"5432" 5432 "MGI:1890577" 6429 57317 362612 "SRSF4" "Srsf4" "Srsf4" "Postsynaptic" 1
"5433" 5433 "MGI:98289" 6447 20394 25719 "SCG5" "Scg5" "Scg5" "Postsynaptic" 1
"5434" 5434 "MGI:102690" 6723 20810 84596 "SRM" "Srm" "Srm" "Postsynaptic" 1
"5435" 5435 "MGI:1099464" 6748 20832 29435 "SSR4" "Ssr4" "Ssr4" "Postsynaptic" 1
"5436" 5436 "MGI:98735" 7054 21823 25085 "TH" "Th" "Th" "Postsynaptic" 1
"5437" 5437 "MGI:1855672" 7257 53424 64028 "TSNAX" "Tsnax" "Tsnax" "Postsynaptic" 1
"5438" 5438 "MGI:1913355" 7323 66105 81920 "UBE2D3" "Ube2d3" "Ube2d3" "Postsynaptic" 1
"5439" 5439 "MGI:109240" 7332 22195 363836 "UBE2L3" "Ube2l3" "Ube2l3" "Postsynaptic" 1
"5440" 5440 "MGI:1355274" 7347 50933 498560 "UCHL3" "Uchl3" "Uchl3" "Postsynaptic" 1
"5441" 5441 "MGI:1298388" 7372 22247 288051 "UMPS" "Umps" "Umps" "Postsynaptic" 1
"5442" 5442 "MGI:2448316" 8338 319176 499675 "H2AC20" "H2ac20" "H2ac20" "Postsynaptic" 1
"5443" 5443 "MGI:107929" 8394 18720 365865 "PIP5K1A" "Pip5k1a" "Pip5k1a" "Postsynaptic" 1
"5444" 5444 "MGI:1925905" 8669 78655 691947 "EIF3J" "Eif3j1" "Eif3j" "Postsynaptic" 1
"5445" 5445 "MGI:2384561" 8883 234664 84019 "NAE1" "Nae1" "Nae1" "Postsynaptic" 1
"5446" 5446 "MGI:1925938" 8996 78688 85383 "NOL3" "Nol3" "Nol3" "Postsynaptic" 1
"5447" 5447 "MGI:1341217" 9039 22200 117553 "UBA3" "Uba3" "Uba3" "Postsynaptic" 1
"5448" 5448 "MGI:1913538" 9141 56330 292814 "PDCD5" "Pdcd5" "Pdcd5" "Postsynaptic" 1
"5449" 5449 "MGI:1347061" 9429 26357 312382 "ABCG2" "Abcg2" "Abcg2" "Postsynaptic" 1
"5450" 5450 "MGI:2443281" 9677 327655 311355 "PPIP5K1" "Ppip5k1" "Ppip5k1" "Postsynaptic" 1
"5451" 5451 "MGI:1914132" 9689 66882 363232 "BZW1" "Bzw1" "Bzw1" "Postsynaptic" 1
"5452" 5452 "MGI:2444365" 9771 217944 362799 "RAPGEF5" "Rapgef5" "Rapgef5" "Postsynaptic" 1
"5453" 5453 "MGI:2443331" 9783 242662 65025 "RIMS3" "Rims3" "Rims3" "Postsynaptic" 1
"5454" 5454 "MGI:1920895" 9879 212880 245957 "DDX46" "Ddx46" "Ddx46" "Postsynaptic" 1
